alarm_id,timestamp,source_system,host,service,severity,alarm_type,message,veri_merkezi,kabin,ortam
ALM-02824,2026-09-10T02:55:52,SyslogNG,ao-036-billing,billing-db,1,latency_high,"Yanit suresi p99 esigi asti, 37 ms",dc2,rack-A,prod
ALM-01011,2026-09-10T02:55:57,AppDynamics,ao-028-order,order-service,5,timeout,payment-provider-gw servisine yapilan cagri zaman asimina ugradi (80 ms),dc2,rack-B,prod
ALM-02557,2026-09-10T02:55:57,Zabbix,ao-018-billing,billing-service,3,disk_warn,"Disk kullanimi uyari seviyesinde, yuzde 20 dolu",dc2,rack-A,prod
ALM-02742,2026-09-10T02:55:58,SyslogNG,ao-029-catalog,catalog-service,1,cpu_high,CPU kullanimi yuzde 31,dc1,rack-C,prod
ALM-01044,2026-09-10T02:56:00,AppDynamics,ao-004-mobile,mobile-bff,5,txn_fail,"Islem basarisiz, hata orani yuzde 80",dc2,rack-B,prod
ALM-01075,2026-09-10T02:56:05,SyslogNG,ao-005-mobile,mobile-bff,4,txn_fail,"Islem basarisiz, hata orani yuzde 79",dc1,rack-C,prod
ALM-01556,2026-09-10T02:56:06,Zabbix,ao-019-billing,billing-service,2,cert_expiry,Sertifika 77 gun icinde suresi dolacak,dc1,rack-B,prod
ALM-00960,2026-09-10T02:56:12,OBM,ao-026-payment,payment-service,4,timeout,payment-provider-gw servisine yapilan cagri zaman asimina ugradi (91 ms),dc2,rack-C,prod
ALM-00932,2026-09-10T02:56:14,AppDynamics,ao-025-payment,payment-service,4,timeout,payment-provider-gw servisine yapilan cagri zaman asimina ugradi (94 ms),dc1,rack-B,prod
ALM-00933,2026-09-10T02:56:15,Prometheus,ao-025-payment,payment-service,4,http_5xx,"HTTP 5xx hata orani esigi asti, oran yuzde 98",dc1,rack-B,prod
ALM-01043,2026-09-10T02:56:17,SyslogNG,ao-004-mobile,mobile-bff,5,http_5xx,"HTTP 5xx hata orani esigi asti, oran yuzde 96",dc2,rack-B,prod
ALM-02356,2026-09-10T02:56:18,SyslogNG,ao-012-session,session-service,4,cpu_high,CPU kullanimi yuzde 36,dc2,rack-A,prod
ALM-01452,2026-09-10T02:56:20,Prometheus,ao-011-auth,auth-service,2,cert_expiry,Sertifika 29 gun icinde suresi dolacak,dc1,rack-C,prod
ALM-00986,2026-09-10T02:56:22,SyslogNG,ao-027-order,order-service,4,timeout,payment-provider-gw servisine yapilan cagri zaman asimina ugradi (73 ms),dc1,rack-A,prod
ALM-01606,2026-09-10T02:56:25,AppDynamics,ao-025-payment,payment-service,1,latency_high,"Yanit suresi p99 esigi asti, 81 ms",dc1,rack-B,prod
ALM-02726,2026-09-10T02:56:26,Prometheus,ao-052-payment,payment-provider-gw,2,latency_high,"Yanit suresi p99 esigi asti, 53 ms",dc2,rack-B,prod
ALM-00899,2026-09-10T02:56:28,Prometheus,ao-024-payment,payment-service,4,timeout,payment-provider-gw servisine yapilan cagri zaman asimina ugradi (76 ms),dc2,rack-A,prod
ALM-01906,2026-09-10T02:56:32,SyslogNG,ao-002-api,api-gateway,2,network_flap,Arayuz eth1 link durumu 73 kez degisti,dc2,rack-C,prod
ALM-01076,2026-09-10T02:56:36,AppDynamics,ao-005-mobile,mobile-bff,5,timeout,payment-provider-gw servisine yapilan cagri zaman asimina ugradi (77 ms),dc1,rack-C,prod
ALM-02570,2026-09-10T02:56:37,OBM,ao-045-dns,dns-resolver,2,network_flap,Arayuz eth0 link durumu 71 kez degisti,dc1,rack-A,prod
ALM-01615,2026-09-10T02:56:38,Prometheus,ao-029-catalog,catalog-service,2,ntp_drift,Saat sapmasi 62 ms,dc1,rack-C,prod
ALM-01012,2026-09-10T02:56:41,SyslogNG,ao-028-order,order-service,5,timeout,payment-provider-gw servisine yapilan cagri zaman asimina ugradi (94 ms),dc2,rack-B,prod
ALM-02907,2026-09-10T02:56:43,OBM,ao-055-sms,sms-gateway,1,disk_warn,"Disk kullanimi uyari seviyesinde, yuzde 53 dolu",dc1,rack-B,prod
ALM-01272,2026-09-10T02:56:49,OBM,ao-036-billing,billing-db,1,cert_expiry,Sertifika 72 gun icinde suresi dolacak,dc2,rack-A,prod
ALM-02020,2026-09-10T02:56:49,AppDynamics,ao-051-report,report-batch,1,cert_expiry,Sertifika 41 gun icinde suresi dolacak,dc1,rack-A,prod
ALM-01013,2026-09-10T02:56:50,Zabbix,ao-028-order,order-service,5,txn_fail,"Islem basarisiz, hata orani yuzde 98",dc2,rack-B,prod
ALM-01310,2026-09-10T02:56:51,AppDynamics,ao-004-mobile,mobile-bff,1,latency_high,"Yanit suresi p99 esigi asti, 37 ms",dc2,rack-B,prod
ALM-02086,2026-09-10T02:57:01,Zabbix,ao-006-mobile,mobile-bff,1,mem_high,Bellek kullanimi yuzde 31 seviyesinde,dc2,rack-A,prod
ALM-00847,2026-09-10T02:57:02,Prometheus,ao-008-web,web-bff,3,latency_high,"Yanit suresi p99 esigi asti, 87 ms",dc2,rack-C,prod
ALM-02617,2026-09-10T02:57:06,OBM,ao-042-load,load-balancer,3,network_flap,Arayuz bond0 link durumu 33 kez degisti,dc2,rack-A,prod
ALM-00934,2026-09-10T02:57:09,Zabbix,ao-025-payment,payment-service,5,http_5xx,"HTTP 5xx hata orani esigi asti, oran yuzde 94",dc1,rack-B,prod
ALM-02847,2026-09-10T02:57:11,Prometheus,ao-022-charging,charging-service,3,disk_warn,"Disk kullanimi uyari seviyesinde, yuzde 40 dolu",dc2,rack-B,prod
ALM-01077,2026-09-10T02:57:12,Zabbix,ao-005-mobile,mobile-bff,4,txn_fail,"Islem basarisiz, hata orani yuzde 98",dc1,rack-C,prod
ALM-01483,2026-09-10T02:57:13,OBM,ao-004-mobile,mobile-bff,2,ntp_drift,Saat sapmasi 49 ms,dc2,rack-B,prod
ALM-02297,2026-09-10T02:57:15,Prometheus,ao-036-billing,billing-db,3,mem_high,Bellek kullanimi yuzde 65 seviyesinde,dc2,rack-A,prod
ALM-01014,2026-09-10T02:57:16,Zabbix,ao-028-order,order-service,4,timeout,payment-provider-gw servisine yapilan cagri zaman asimina ugradi (80 ms),dc2,rack-B,prod
ALM-02239,2026-09-10T02:57:16,SyslogNG,ao-022-charging,charging-service,2,cert_expiry,Sertifika 30 gun icinde suresi dolacak,dc2,rack-B,prod
ALM-02836,2026-09-10T02:57:16,OBM,ao-016-subscriber,subscriber-service,1,cert_expiry,Sertifika 21 gun icinde suresi dolacak,dc2,rack-B,prod
ALM-02193,2026-09-10T02:57:20,OBM,ao-015-subscriber,subscriber-service,1,network_flap,Arayuz bond0 link durumu 65 kez degisti,dc1,rack-A,prod
ALM-00900,2026-09-10T02:57:21,Zabbix,ao-024-payment,payment-service,4,timeout,payment-provider-gw servisine yapilan cagri zaman asimina ugradi (87 ms),dc2,rack-A,prod
ALM-01621,2026-09-10T02:57:21,OBM,ao-054-payment,payment-provider-gw,3,log_rotate,"Log rotasyonu beklenenden uzun surdu, 71 saniye",dc2,rack-A,prod
ALM-01045,2026-09-10T02:57:24,AppDynamics,ao-004-mobile,mobile-bff,4,timeout,payment-provider-gw servisine yapilan cagri zaman asimina ugradi (80 ms),dc2,rack-B,prod
ALM-01448,2026-09-10T02:57:24,Prometheus,ao-014-session,session-service,2,cert_expiry,Sertifika 88 gun icinde suresi dolacak,dc2,rack-C,prod
ALM-01857,2026-09-10T02:57:29,AppDynamics,ao-044-load,load-balancer,2,cert_expiry,Sertifika 71 gun icinde suresi dolacak,dc2,rack-C,prod
ALM-00901,2026-09-10T02:57:32,AppDynamics,ao-024-payment,payment-service,5,txn_fail,"Islem basarisiz, hata orani yuzde 87",dc2,rack-A,prod
ALM-01078,2026-09-10T02:57:33,Prometheus,ao-005-mobile,mobile-bff,4,timeout,payment-provider-gw servisine yapilan cagri zaman asimina ugradi (92 ms),dc1,rack-C,prod
ALM-00935,2026-09-10T02:57:34,OBM,ao-025-payment,payment-service,4,http_5xx,"HTTP 5xx hata orani esigi asti, oran yuzde 71",dc1,rack-B,prod
ALM-02389,2026-09-10T02:57:35,Zabbix,ao-026-payment,payment-service,1,cert_expiry,Sertifika 41 gun icinde suresi dolacak,dc2,rack-C,prod
ALM-00802,2026-09-10T02:57:37,Zabbix,ao-011-auth,auth-service,3,latency_high,"Yanit suresi p99 esigi asti, 97 ms",dc1,rack-C,prod
ALM-02155,2026-09-10T02:57:40,OBM,ao-014-session,session-service,2,backup_warn,Yedekleme isi 28 dakika gecikmeli tamamlandi,dc2,rack-C,prod
ALM-00782,2026-09-10T02:57:42,AppDynamics,ao-009-auth,auth-service,3,timeout,session-service servisine yapilan cagri zaman asimina ugradi (85 ms),dc1,rack-A,prod
ALM-02157,2026-09-10T02:57:44,OBM,ao-010-auth,auth-service,2,latency_high,"Yanit suresi p99 esigi asti, 80 ms",dc2,rack-B,prod
ALM-02565,2026-09-10T02:57:44,OBM,ao-048-batch,batch-scheduler,3,cert_expiry,Sertifika 44 gun icinde suresi dolacak,dc2,rack-A,prod
ALM-02346,2026-09-10T02:57:52,Zabbix,ao-012-session,session-service,4,cpu_high,CPU kullanimi yuzde 45,dc2,rack-A,prod
ALM-02091,2026-09-10T02:57:57,SyslogNG,ao-016-subscriber,subscriber-service,2,ntp_drift,Saat sapmasi 52 ms,dc2,rack-B,prod
ALM-02060,2026-09-10T02:57:58,Zabbix,ao-037-cache,cache-cluster,2,latency_high,"Yanit suresi p99 esigi asti, 71 ms",dc1,rack-B,prod
ALM-01435,2026-09-10T02:57:59,SyslogNG,ao-056-kyc,kyc-provider-gw,3,ntp_drift,Saat sapmasi 84 ms,dc2,rack-C,prod
ALM-00902,2026-09-10T02:58:00,Prometheus,ao-024-payment,payment-service,4,timeout,payment-provider-gw servisine yapilan cagri zaman asimina ugradi (82 ms),dc2,rack-A,prod
ALM-01046,2026-09-10T02:58:04,Zabbix,ao-004-mobile,mobile-bff,4,timeout,payment-provider-gw servisine yapilan cagri zaman asimina ugradi (81 ms),dc2,rack-B,prod
ALM-02673,2026-09-10T02:58:07,Zabbix,ao-022-charging,charging-service,2,network_flap,Arayuz bond0 link durumu 41 kez degisti,dc2,rack-B,prod
ALM-01793,2026-09-10T02:58:10,SyslogNG,ao-022-charging,charging-service,2,log_rotate,"Log rotasyonu beklenenden uzun surdu, 84 saniye",dc2,rack-B,prod
ALM-01079,2026-09-10T02:58:16,AppDynamics,ao-005-mobile,mobile-bff,4,txn_fail,"Islem basarisiz, hata orani yuzde 81",dc1,rack-C,prod
ALM-01047,2026-09-10T02:58:23,Zabbix,ao-004-mobile,mobile-bff,5,timeout,payment-provider-gw servisine yapilan cagri zaman asimina ugradi (95 ms),dc2,rack-B,prod
ALM-02028,2026-09-10T02:58:24,OBM,ao-017-subscriber,subscriber-service,3,disk_warn,"Disk kullanimi uyari seviyesinde, yuzde 71 dolu",dc1,rack-C,prod
ALM-01278,2026-09-10T02:58:37,SyslogNG,ao-042-load,load-balancer,1,cert_expiry,Sertifika 54 gun icinde suresi dolacak,dc2,rack-A,prod
ALM-01015,2026-09-10T02:58:41,SyslogNG,ao-028-order,order-service,4,txn_fail,"Islem basarisiz, hata orani yuzde 77",dc2,rack-B,prod
ALM-00903,2026-09-10T02:58:45,Prometheus,ao-024-payment,payment-service,5,timeout,payment-provider-gw servisine yapilan cagri zaman asimina ugradi (74 ms),dc2,rack-A,prod
ALM-02594,2026-09-10T02:58:51,OBM,ao-009-auth,auth-service,1,network_flap,Arayuz eth1 link durumu 66 kez degisti,dc1,rack-A,prod
ALM-01497,2026-09-10T02:58:54,Prometheus,ao-038-cache,cache-cluster,2,log_rotate,"Log rotasyonu beklenenden uzun surdu, 63 saniye",dc2,rack-C,prod
ALM-01016,2026-09-10T02:58:55,AppDynamics,ao-028-order,order-service,4,timeout,payment-provider-gw servisine yapilan cagri zaman asimina ugradi (77 ms),dc2,rack-B,prod
ALM-01080,2026-09-10T02:58:59,AppDynamics,ao-005-mobile,mobile-bff,4,http_5xx,"HTTP 5xx hata orani esigi asti, oran yuzde 96",dc1,rack-C,prod
ALM-02017,2026-09-10T02:59:00,OBM,ao-045-dns,dns-resolver,1,cert_expiry,Sertifika 48 gun icinde suresi dolacak,dc1,rack-A,prod
ALM-01081,2026-09-10T02:59:02,SyslogNG,ao-005-mobile,mobile-bff,4,http_5xx,"HTTP 5xx hata orani esigi asti, oran yuzde 88",dc1,rack-C,prod
ALM-02359,2026-09-10T02:59:04,Prometheus,ao-046-dns,dns-resolver,1,cert_expiry,Sertifika 72 gun icinde suresi dolacak,dc2,rack-B,prod
ALM-01359,2026-09-10T02:59:05,OBM,ao-009-auth,auth-service,2,backup_warn,Yedekleme isi 47 dakika gecikmeli tamamlandi,dc1,rack-A,prod
ALM-01391,2026-09-10T02:59:06,AppDynamics,ao-002-api,api-gateway,2,disk_warn,"Disk kullanimi uyari seviyesinde, yuzde 49 dolu",dc2,rack-C,prod
ALM-01891,2026-09-10T02:59:07,Prometheus,ao-019-billing,billing-service,3,disk_warn,"Disk kullanimi uyari seviyesinde, yuzde 63 dolu",dc1,rack-B,prod
ALM-02100,2026-09-10T02:59:08,Zabbix,ao-002-api,api-gateway,2,latency_high,"Yanit suresi p99 esigi asti, 42 ms",dc2,rack-C,prod
ALM-02486,2026-09-10T02:59:12,Prometheus,ao-008-web,web-bff,3,cpu_high,CPU kullanimi yuzde 42,dc2,rack-C,prod
ALM-01048,2026-09-10T02:59:14,Prometheus,ao-004-mobile,mobile-bff,5,txn_fail,"Islem basarisiz, hata orani yuzde 90",dc2,rack-B,prod
ALM-01824,2026-09-10T02:59:14,OBM,ao-051-report,report-batch,1,ntp_drift,Saat sapmasi 35 ms,dc1,rack-A,prod
ALM-02496,2026-09-10T02:59:14,Zabbix,ao-029-catalog,catalog-service,2,network_flap,Arayuz eth1 link durumu 46 kez degisti,dc1,rack-C,prod
ALM-02989,2026-09-10T02:59:16,OBM,ao-047-ntp,ntp-service,1,mem_high,Bellek kullanimi yuzde 38 seviyesinde,dc1,rack-C,prod
ALM-01049,2026-09-10T02:59:22,OBM,ao-004-mobile,mobile-bff,4,timeout,payment-provider-gw servisine yapilan cagri zaman asimina ugradi (84 ms),dc2,rack-B,prod
ALM-01804,2026-09-10T02:59:23,OBM,ao-038-cache,cache-cluster,3,mem_high,Bellek kullanimi yuzde 21 seviyesinde,dc2,rack-C,prod
ALM-02688,2026-09-10T02:59:28,Zabbix,ao-042-load,load-balancer,2,cert_expiry,Sertifika 47 gun icinde suresi dolacak,dc2,rack-A,prod
ALM-01451,2026-09-10T02:59:29,Prometheus,ao-039-message,message-queue,2,log_rotate,"Log rotasyonu beklenenden uzun surdu, 86 saniye",dc1,rack-A,prod
ALM-01017,2026-09-10T02:59:35,Zabbix,ao-028-order,order-service,4,http_5xx,"HTTP 5xx hata orani esigi asti, oran yuzde 98",dc2,rack-B,prod
ALM-00904,2026-09-10T02:59:45,Prometheus,ao-024-payment,payment-service,4,http_5xx,"HTTP 5xx hata orani esigi asti, oran yuzde 89",dc2,rack-A,prod
ALM-01507,2026-09-10T02:59:48,Prometheus,ao-033-subscriber,subscriber-db,3,log_rotate,"Log rotasyonu beklenenden uzun surdu, 60 saniye",dc1,rack-A,prod
ALM-02710,2026-09-10T02:59:52,Zabbix,ao-030-notification,notification-service,2,cert_expiry,Sertifika 31 gun icinde suresi dolacak,dc2,rack-A,prod
ALM-01458,2026-09-10T02:59:56,OBM,ao-043-load,load-balancer,3,cert_expiry,Sertifika 21 gun icinde suresi dolacak,dc1,rack-B,prod
ALM-01323,2026-09-10T02:59:57,Prometheus,ao-005-mobile,mobile-bff,1,cpu_high,CPU kullanimi yuzde 88,dc1,rack-C,prod
ALM-00803,2026-09-10T03:00:01,Prometheus,ao-011-auth,auth-service,3,timeout,session-service servisine yapilan cagri zaman asimina ugradi (76 ms),dc1,rack-C,prod
ALM-01515,2026-09-10T03:00:01,Zabbix,ao-015-subscriber,subscriber-service,2,ntp_drift,Saat sapmasi 61 ms,dc1,rack-A,prod
ALM-02011,2026-09-10T03:00:01,Zabbix,ao-001-api,api-gateway,1,backup_warn,Yedekleme isi 47 dakika gecikmeli tamamlandi,dc1,rack-B,prod
ALM-02770,2026-09-10T03:00:01,Prometheus,ao-025-payment,payment-service,3,ntp_drift,Saat sapmasi 58 ms,dc1,rack-B,prod
ALM-02497,2026-09-10T03:00:04,AppDynamics,ao-045-dns,dns-resolver,1,cert_expiry,Sertifika 43 gun icinde suresi dolacak,dc1,rack-A,prod
ALM-01050,2026-09-10T03:00:06,OBM,ao-004-mobile,mobile-bff,4,http_5xx,"HTTP 5xx hata orani esigi asti, oran yuzde 91",dc2,rack-B,prod
ALM-00848,2026-09-10T03:00:10,SyslogNG,ao-008-web,web-bff,3,timeout,session-service servisine yapilan cagri zaman asimina ugradi (79 ms),dc2,rack-C,prod
ALM-01579,2026-09-10T03:00:10,SyslogNG,ao-036-billing,billing-db,1,backup_warn,Yedekleme isi 63 dakika gecikmeli tamamlandi,dc2,rack-A,prod
ALM-01018,2026-09-10T03:00:13,SyslogNG,ao-028-order,order-service,5,txn_fail,"Islem basarisiz, hata orani yuzde 72",dc2,rack-B,prod
ALM-00905,2026-09-10T03:00:17,Prometheus,ao-024-payment,payment-service,5,http_5xx,"HTTP 5xx hata orani esigi asti, oran yuzde 70",dc2,rack-A,prod
ALM-02896,2026-09-10T03:00:18,Prometheus,ao-006-mobile,mobile-bff,3,log_rotate,"Log rotasyonu beklenenden uzun surdu, 59 saniye",dc2,rack-A,prod
ALM-01712,2026-09-10T03:00:22,OBM,ao-043-load,load-balancer,1,mem_high,Bellek kullanimi yuzde 23 seviyesinde,dc1,rack-B,prod
ALM-02885,2026-09-10T03:00:22,SyslogNG,ao-006-mobile,mobile-bff,2,disk_warn,"Disk kullanimi uyari seviyesinde, yuzde 61 dolu",dc2,rack-A,prod
ALM-02413,2026-09-10T03:00:23,OBM,ao-045-dns,dns-resolver,2,network_flap,Arayuz eth1 link durumu 57 kez degisti,dc1,rack-A,prod
ALM-01270,2026-09-10T03:00:27,Prometheus,ao-055-sms,sms-gateway,1,disk_warn,"Disk kullanimi uyari seviyesinde, yuzde 41 dolu",dc1,rack-B,prod
ALM-00783,2026-09-10T03:00:29,OBM,ao-009-auth,auth-service,3,latency_high,"Yanit suresi p99 esigi asti, 92 ms",dc1,rack-A,prod
ALM-02397,2026-09-10T03:00:32,AppDynamics,ao-002-api,api-gateway,2,ntp_drift,Saat sapmasi 32 ms,dc2,rack-C,prod
ALM-01828,2026-09-10T03:00:40,OBM,ao-036-billing,billing-db,2,log_rotate,"Log rotasyonu beklenenden uzun surdu, 80 saniye",dc2,rack-A,prod
ALM-00906,2026-09-10T03:00:42,Zabbix,ao-024-payment,payment-service,5,timeout,payment-provider-gw servisine yapilan cagri zaman asimina ugradi (95 ms),dc2,rack-A,prod
ALM-02555,2026-09-10T03:00:46,OBM,ao-049-invoice,invoice-batch,1,log_rotate,"Log rotasyonu beklenenden uzun surdu, 25 saniye",dc1,rack-B,prod
ALM-02637,2026-09-10T03:00:47,Zabbix,ao-037-cache,cache-cluster,2,network_flap,Arayuz eth0 link durumu 84 kez degisti,dc1,rack-B,prod
ALM-02106,2026-09-10T03:00:54,AppDynamics,ao-014-session,session-service,1,network_flap,Arayuz eth0 link durumu 47 kez degisti,dc2,rack-C,prod
ALM-02992,2026-09-10T03:00:55,SyslogNG,ao-045-dns,dns-resolver,3,log_rotate,"Log rotasyonu beklenenden uzun surdu, 87 saniye",dc1,rack-A,prod
ALM-01377,2026-09-10T03:00:57,AppDynamics,ao-040-message,message-queue,1,cpu_high,CPU kullanimi yuzde 31,dc2,rack-B,prod
ALM-02932,2026-09-10T03:01:00,Zabbix,ao-024-payment,payment-service,1,cpu_high,CPU kullanimi yuzde 56,dc2,rack-A,prod
ALM-02982,2026-09-10T03:01:00,AppDynamics,ao-009-auth,auth-service,1,cpu_high,CPU kullanimi yuzde 54,dc1,rack-A,prod
ALM-02863,2026-09-10T03:01:11,SyslogNG,ao-033-subscriber,subscriber-db,3,log_rotate,"Log rotasyonu beklenenden uzun surdu, 75 saniye",dc1,rack-A,prod
ALM-00907,2026-09-10T03:01:16,Zabbix,ao-024-payment,payment-service,5,txn_fail,"Islem basarisiz, hata orani yuzde 90",dc2,rack-A,prod
ALM-02336,2026-09-10T03:01:18,Zabbix,ao-016-subscriber,subscriber-service,2,backup_warn,Yedekleme isi 46 dakika gecikmeli tamamlandi,dc2,rack-B,prod
ALM-02786,2026-09-10T03:01:20,OBM,ao-025-payment,payment-service,3,cert_expiry,Sertifika 65 gun icinde suresi dolacak,dc1,rack-B,prod
ALM-01290,2026-09-10T03:01:25,AppDynamics,ao-017-subscriber,subscriber-service,2,mem_high,Bellek kullanimi yuzde 24 seviyesinde,dc1,rack-C,prod
ALM-02148,2026-09-10T03:01:40,SyslogNG,ao-052-payment,payment-provider-gw,3,cert_expiry,Sertifika 77 gun icinde suresi dolacak,dc2,rack-B,prod
ALM-02002,2026-09-10T03:01:45,Prometheus,ao-054-payment,payment-provider-gw,2,ntp_drift,Saat sapmasi 34 ms,dc2,rack-A,prod
ALM-02894,2026-09-10T03:01:47,AppDynamics,ao-010-auth,auth-service,2,ntp_drift,Saat sapmasi 74 ms,dc2,rack-B,prod
ALM-01625,2026-09-10T03:01:49,OBM,ao-054-payment,payment-provider-gw,3,cert_expiry,Sertifika 27 gun icinde suresi dolacak,dc2,rack-A,prod
ALM-02891,2026-09-10T03:01:58,Prometheus,ao-030-notification,notification-service,3,cpu_high,CPU kullanimi yuzde 30,dc2,rack-A,prod
ALM-01468,2026-09-10T03:02:07,Prometheus,ao-028-order,order-service,1,disk_warn,"Disk kullanimi uyari seviyesinde, yuzde 81 dolu",dc2,rack-B,prod
ALM-02685,2026-09-10T03:02:08,Prometheus,ao-038-cache,cache-cluster,1,latency_high,"Yanit suresi p99 esigi asti, 54 ms",dc2,rack-C,prod
ALM-01537,2026-09-10T03:02:09,Zabbix,ao-041-object,object-store,3,latency_high,"Yanit suresi p99 esigi asti, 20 ms",dc1,rack-C,prod
ALM-01311,2026-09-10T03:02:10,Prometheus,ao-050-reconciliation,reconciliation-batch,1,ntp_drift,Saat sapmasi 83 ms,dc2,rack-C,prod
ALM-02540,2026-09-10T03:02:22,SyslogNG,ao-047-ntp,ntp-service,1,ntp_drift,Saat sapmasi 66 ms,dc1,rack-C,prod
ALM-02196,2026-09-10T03:02:27,Zabbix,ao-020-billing,billing-service,3,cpu_high,CPU kullanimi yuzde 64,dc2,rack-C,prod
ALM-01546,2026-09-10T03:02:35,SyslogNG,ao-014-session,session-service,1,network_flap,Arayuz eth1 link durumu 28 kez degisti,dc2,rack-C,prod
ALM-01934,2026-09-10T03:02:38,Prometheus,ao-042-load,load-balancer,3,cert_expiry,Sertifika 77 gun icinde suresi dolacak,dc2,rack-A,prod
ALM-02417,2026-09-10T03:02:38,Prometheus,ao-030-notification,notification-service,1,disk_warn,"Disk kullanimi uyari seviyesinde, yuzde 58 dolu",dc2,rack-A,prod
ALM-02521,2026-09-10T03:02:39,SyslogNG,ao-020-billing,billing-service,3,cert_expiry,Sertifika 63 gun icinde suresi dolacak,dc2,rack-C,prod
ALM-01449,2026-09-10T03:02:44,AppDynamics,ao-019-billing,billing-service,1,latency_high,"Yanit suresi p99 esigi asti, 28 ms",dc1,rack-B,prod
ALM-02472,2026-09-10T03:02:53,Prometheus,ao-028-order,order-service,2,disk_warn,"Disk kullanimi uyari seviyesinde, yuzde 31 dolu",dc2,rack-B,prod
ALM-01509,2026-09-10T03:02:59,OBM,ao-041-object,object-store,1,cert_expiry,Sertifika 33 gun icinde suresi dolacak,dc1,rack-C,prod
ALM-02607,2026-09-10T03:03:03,OBM,ao-019-billing,billing-service,1,latency_high,"Yanit suresi p99 esigi asti, 46 ms",dc1,rack-B,prod
ALM-02321,2026-09-10T03:03:04,SyslogNG,ao-039-message,message-queue,2,mem_high,Bellek kullanimi yuzde 34 seviyesinde,dc1,rack-A,prod
ALM-02690,2026-09-10T03:03:06,Zabbix,ao-001-api,api-gateway,4,log_rotate,"Log rotasyonu beklenenden uzun surdu, 76 saniye",dc1,rack-B,prod
ALM-01282,2026-09-10T03:03:08,OBM,ao-020-billing,billing-service,2,disk_warn,"Disk kullanimi uyari seviyesinde, yuzde 39 dolu",dc2,rack-C,prod
ALM-02546,2026-09-10T03:03:11,AppDynamics,ao-012-session,session-service,2,network_flap,Arayuz eth1 link durumu 73 kez degisti,dc2,rack-A,prod
ALM-01881,2026-09-10T03:03:17,Prometheus,ao-024-payment,payment-service,2,ntp_drift,Saat sapmasi 24 ms,dc2,rack-A,prod
ALM-00784,2026-09-10T03:03:22,Prometheus,ao-009-auth,auth-service,3,latency_high,"Yanit suresi p99 esigi asti, 92 ms",dc1,rack-A,prod
ALM-01642,2026-09-10T03:03:28,Prometheus,ao-042-load,load-balancer,4,backup_warn,Yedekleme isi 35 dakika gecikmeli tamamlandi,dc2,rack-A,prod
ALM-02306,2026-09-10T03:03:28,Zabbix,ao-026-payment,payment-service,3,log_rotate,"Log rotasyonu beklenenden uzun surdu, 77 saniye",dc2,rack-C,prod
ALM-01490,2026-09-10T03:03:29,OBM,ao-050-reconciliation,reconciliation-batch,3,network_flap,Arayuz eth0 link durumu 33 kez degisti,dc2,rack-C,prod
ALM-00849,2026-09-10T03:03:30,Prometheus,ao-008-web,web-bff,3,latency_high,"Yanit suresi p99 esigi asti, 88 ms",dc2,rack-C,prod
ALM-02821,2026-09-10T03:03:30,OBM,ao-009-auth,auth-service,3,network_flap,Arayuz ens192 link durumu 37 kez degisti,dc1,rack-A,prod
ALM-00804,2026-09-10T03:03:31,AppDynamics,ao-011-auth,auth-service,3,timeout,session-service servisine yapilan cagri zaman asimina ugradi (90 ms),dc1,rack-C,prod
ALM-01750,2026-09-10T03:03:31,AppDynamics,ao-052-payment,payment-provider-gw,1,backup_warn,Yedekleme isi 52 dakika gecikmeli tamamlandi,dc2,rack-B,prod
ALM-02138,2026-09-10T03:03:36,SyslogNG,ao-039-message,message-queue,2,mem_high,Bellek kullanimi yuzde 59 seviyesinde,dc1,rack-A,prod
ALM-02658,2026-09-10T03:03:37,Zabbix,ao-051-report,report-batch,3,disk_warn,"Disk kullanimi uyari seviyesinde, yuzde 49 dolu",dc1,rack-A,prod
